//record|level|quality
records/items/lootaffixes/completion/b45_kilrian_kilrianflame.dbr|20|Epic
records/items/lootaffixes/completion/b46_chest_shamanskills02_rare.dbr|1|Magical
records/items/lootaffixes/completion/b46_chest_shamanskills03_rare.dbr|1|Magical
records/items/lootaffixes/completion/b46_chest_shamanskills04_rare.dbr|1|Magical
records/items/lootaffixes/completion/b46_chest_shamanskills05_rare.dbr|1|Magical
records/items/lootaffixes/completion/b46_chest_shamanskills06_rare.dbr|1|Magical
records/items/lootaffixes/completion/b46_chest_shamanskills_rare.dbr|1|Magical
records/items/lootaffixes/completion/completionbonus_a000_armor.dbr|0|None
records/items/lootaffixes/completion/completionbonus_a000_weapons.dbr|0|None
records/items/lootaffixes/completion/completionbonus_a001_armor.dbr|0|None
records/items/lootaffixes/completion/completionbonus_a002_ringsamulets.dbr|0|None
records/items/lootaffixes/completion/completionbonus_a003_weapons.dbr|0|None
records/items/lootaffixes/completion/completionbonus_b001_armor.dbr|0|None
records/items/lootaffixes/completion/completionbonus_b002_diamond.dbr|0|None
records/items/lootaffixes/completion/completionbonus_b003_chest.dbr|0|None
records/items/lootaffixes/completion/completionbonus_b004_weapon01.dbr|0|None
records/items/lootaffixes/completion/completionbonus_b005_weapon02.dbr|0|None
records/items/lootaffixes/completion/completionbonus_b006_lodestone.dbr|0|None
records/items/lootaffixes/completion/completionbonus_b007_bindingsbysmiel.dbr|0|None
records/items/lootaffixes/completion/completionbonus_b008_kilrian.dbr|0|None
records/items/lootaffixes/completionrelics/aarcanist_01a.dbr|1|Magical
records/items/lootaffixes/completionrelics/aarcanist_02a.dbr|1|Magical
records/items/lootaffixes/completionrelics/aarcanist_03a.dbr|1|Magical
records/items/lootaffixes/completionrelics/aarcanist_04a.dbr|1|Magical
records/items/lootaffixes/completionrelics/aarcanist_05a.dbr|1|Magical
records/items/lootaffixes/completionrelics/aarcanist_06a.dbr|1|Magical
records/items/lootaffixes/completionrelics/aarcanist_07a.dbr|1|Magical
records/items/lootaffixes/completionrelics/aarcanist_08a.dbr|1|Magical
records/items/lootaffixes/completionrelics/aarcanist_09a.dbr|1|Magical
records/items/lootaffixes/completionrelics/aarcanist_10a.dbr|1|Magical
records/items/lootaffixes/completionrelics/aarcanist_11a.dbr|1|Magical
records/items/lootaffixes/completionrelics/aarcanist_12a.dbr|1|Magical
records/items/lootaffixes/completionrelics/aarcanist_13a.dbr|1|Magical
records/items/lootaffixes/completionrelics/aarcanist_14a.dbr|1|Magical
records/items/lootaffixes/completionrelics/aarcanist_15a.dbr|1|Magical
records/items/lootaffixes/completionrelics/aarcanist_16a.dbr|1|Magical
records/items/lootaffixes/completionrelics/aarcanist_17a.dbr|1|Magical
records/items/lootaffixes/completionrelics/aarcanist_18a.dbr|1|Magical
records/items/lootaffixes/completionrelics/aarcanist_19a.dbr|1|Magical
records/items/lootaffixes/completionrelics/aarcanist_20a.dbr|1|Magical
records/items/lootaffixes/completionrelics/aarcanist_21a.dbr|1|Magical
records/items/lootaffixes/completionrelics/ac01a_phy.dbr|1|Magical
records/items/lootaffixes/completionrelics/ac02a_cun.dbr|1|Magical
records/items/lootaffixes/completionrelics/ac03a_spi.dbr|1|Magical
records/items/lootaffixes/completionrelics/ac04a_cunphy.dbr|1|Magical
records/items/lootaffixes/completionrelics/ac05a_physpi.dbr|1|Magical
records/items/lootaffixes/completionrelics/ac06a_spicun.dbr|1|Magical
records/items/lootaffixes/completionrelics/ac07a_phycunspi.dbr|1|Magical
records/items/lootaffixes/completionrelics/ac08a_health.dbr|1|Magical
records/items/lootaffixes/completionrelics/ac09a_energy.dbr|1|Magical
records/items/lootaffixes/completionrelics/ac10a_healthregen.dbr|1|Magical
records/items/lootaffixes/completionrelics/ac11a_energyregen.dbr|1|Magical
records/items/lootaffixes/completionrelics/ac12a_experience.dbr|1|Magical
records/items/lootaffixes/completionrelics/ad01a_pierceresist.dbr|1|Magical
records/items/lootaffixes/completionrelics/ad01b_pierceresist.dbr|1|Magical
records/items/lootaffixes/completionrelics/ad01c_pierceresist.dbr|1|Magical
records/items/lootaffixes/completionrelics/ad02a_fireresist.dbr|1|Magical
records/items/lootaffixes/completionrelics/ad02b_fireresist.dbr|1|Magical
records/items/lootaffixes/completionrelics/ad02c_fireresist.dbr|1|Magical
records/items/lootaffixes/completionrelics/ad03a_coldresist.dbr|1|Magical
records/items/lootaffixes/completionrelics/ad03b_coldresist.dbr|1|Magical
records/items/lootaffixes/completionrelics/ad03c_coldresist.dbr|1|Magical
records/items/lootaffixes/completionrelics/ad04a_lightningresist.dbr|1|Magical
records/items/lootaffixes/completionrelics/ad04b_lightningresist.dbr|1|Magical
records/items/lootaffixes/completionrelics/ad04c_lightningresist.dbr|1|Magical
records/items/lootaffixes/completionrelics/ad05a_poisonresist.dbr|1|Magical
records/items/lootaffixes/completionrelics/ad05b_poisonresist.dbr|1|Magical
records/items/lootaffixes/completionrelics/ad05c_poisonresist.dbr|1|Magical
records/items/lootaffixes/completionrelics/ad06a_vitalityresist.dbr|1|Magical
records/items/lootaffixes/completionrelics/ad06b_vitalityresist.dbr|1|Magical
records/items/lootaffixes/completionrelics/ad06c_vitalityresist.dbr|1|Magical
records/items/lootaffixes/completionrelics/ad07b_aetherresist.dbr|1|Magical
records/items/lootaffixes/completionrelics/ad07c_aetherresist.dbr|1|Magical
records/items/lootaffixes/completionrelics/ad08b_chaosresist.dbr|1|Magical
records/items/lootaffixes/completionrelics/ad08c_chaosresist.dbr|1|Magical
records/items/lootaffixes/completionrelics/ad09a_bleedresist.dbr|1|Magical
records/items/lootaffixes/completionrelics/ad09b_bleedresist.dbr|1|Magical
records/items/lootaffixes/completionrelics/ad09c_bleedresist.dbr|1|Magical
records/items/lootaffixes/completionrelics/ad10a_leechresist.dbr|1|Magical
records/items/lootaffixes/completionrelics/ad10b_leechresist.dbr|1|Magical
records/items/lootaffixes/completionrelics/ad10c_leechresist.dbr|1|Magical
records/items/lootaffixes/completionrelics/ad11a_stunresist.dbr|1|Magical
records/items/lootaffixes/completionrelics/ad11b_stunresist.dbr|1|Magical
records/items/lootaffixes/completionrelics/ad11c_stunresist.dbr|1|Magical
records/items/lootaffixes/completionrelics/ad12a_freezeresist.dbr|1|Magical
records/items/lootaffixes/completionrelics/ad12b_freezeresist.dbr|1|Magical
records/items/lootaffixes/completionrelics/ad12c_freezeresist.dbr|1|Magical
records/items/lootaffixes/completionrelics/ad13b_elementalresist.dbr|1|Magical
records/items/lootaffixes/completionrelics/ad13c_elementalresist.dbr|1|Magical
records/items/lootaffixes/completionrelics/ad14a_da.dbr|1|Magical
records/items/lootaffixes/completionrelics/ad15a_reflect.dbr|1|Magical
records/items/lootaffixes/completionrelics/ad16a_elementalresist.dbr|1|Magical
records/items/lootaffixes/completionrelics/ad16b_elementalresist.dbr|1|Magical
records/items/lootaffixes/completionrelics/ad16c_elementalresist.dbr|1|Magical
records/items/lootaffixes/completionrelics/ademo_01a.dbr|1|Magical
records/items/lootaffixes/completionrelics/ademo_02a.dbr|1|Magical
records/items/lootaffixes/completionrelics/ademo_03a.dbr|1|Magical
records/items/lootaffixes/completionrelics/ademo_04a.dbr|1|Magical
records/items/lootaffixes/completionrelics/ademo_05a.dbr|1|Magical
records/items/lootaffixes/completionrelics/ademo_06a.dbr|1|Magical
records/items/lootaffixes/completionrelics/ademo_07a.dbr|1|Magical
records/items/lootaffixes/completionrelics/ademo_08a.dbr|1|Magical
records/items/lootaffixes/completionrelics/ademo_09a.dbr|1|Magical
records/items/lootaffixes/completionrelics/ademo_10a.dbr|1|Magical
records/items/lootaffixes/completionrelics/ademo_11a.dbr|1|Magical
records/items/lootaffixes/completionrelics/ademo_12a.dbr|1|Magical
records/items/lootaffixes/completionrelics/ademo_13a.dbr|1|Magical
records/items/lootaffixes/completionrelics/ademo_14a.dbr|1|Magical
records/items/lootaffixes/completionrelics/ademo_15a.dbr|1|Magical
records/items/lootaffixes/completionrelics/ademo_16a.dbr|1|Magical
records/items/lootaffixes/completionrelics/ademo_17a.dbr|1|Magical
records/items/lootaffixes/completionrelics/ademo_18a.dbr|1|Magical
records/items/lootaffixes/completionrelics/ademo_19a.dbr|1|Magical
records/items/lootaffixes/completionrelics/ademo_20a.dbr|1|Magical
records/items/lootaffixes/completionrelics/ainquisitor_01a.dbr|1|Magical
records/items/lootaffixes/completionrelics/ainquisitor_02a.dbr|1|Magical
records/items/lootaffixes/completionrelics/ainquisitor_03a.dbr|1|Magical
records/items/lootaffixes/completionrelics/ainquisitor_04a.dbr|1|Magical
records/items/lootaffixes/completionrelics/ainquisitor_05a.dbr|1|Magical
records/items/lootaffixes/completionrelics/ainquisitor_06a.dbr|1|Magical
records/items/lootaffixes/completionrelics/ainquisitor_07a.dbr|1|Magical
records/items/lootaffixes/completionrelics/ainquisitor_08a.dbr|1|Magical
records/items/lootaffixes/completionrelics/ainquisitor_09a.dbr|1|Magical
records/items/lootaffixes/completionrelics/ainquisitor_10a.dbr|1|Magical
records/items/lootaffixes/completionrelics/ainquisitor_11a.dbr|1|Magical
records/items/lootaffixes/completionrelics/ainquisitor_12a.dbr|1|Magical
records/items/lootaffixes/completionrelics/ainquisitor_13a.dbr|1|Magical
records/items/lootaffixes/completionrelics/ainquisitor_14a.dbr|1|Magical
records/items/lootaffixes/completionrelics/ainquisitor_15a.dbr|1|Magical
records/items/lootaffixes/completionrelics/ainquisitor_16a.dbr|1|Magical
records/items/lootaffixes/completionrelics/ainquisitor_17a.dbr|1|Magical
records/items/lootaffixes/completionrelics/ainquisitor_18a.dbr|1|Magical
records/items/lootaffixes/completionrelics/ainquisitor_19a.dbr|1|Magical
records/items/lootaffixes/completionrelics/ainquisitor_20a.dbr|1|Magical
records/items/lootaffixes/completionrelics/anecro_01a.dbr|1|Magical
records/items/lootaffixes/completionrelics/anecro_02a.dbr|1|Magical
records/items/lootaffixes/completionrelics/anecro_03a.dbr|1|Magical
records/items/lootaffixes/completionrelics/anecro_04a.dbr|1|Magical
records/items/lootaffixes/completionrelics/anecro_05a.dbr|1|Magical
records/items/lootaffixes/completionrelics/anecro_06a.dbr|1|Magical
records/items/lootaffixes/completionrelics/anecro_07a.dbr|1|Magical
records/items/lootaffixes/completionrelics/anecro_08a.dbr|1|Magical
records/items/lootaffixes/completionrelics/anecro_09a.dbr|1|Magical
records/items/lootaffixes/completionrelics/anecro_10a.dbr|1|Magical
records/items/lootaffixes/completionrelics/anecro_11a.dbr|1|Magical
records/items/lootaffixes/completionrelics/anecro_12a.dbr|1|Magical
records/items/lootaffixes/completionrelics/anecro_13a.dbr|1|Magical
records/items/lootaffixes/completionrelics/anecro_14a.dbr|1|Magical
records/items/lootaffixes/completionrelics/anecro_15a.dbr|1|Magical
records/items/lootaffixes/completionrelics/anecro_16a.dbr|1|Magical
records/items/lootaffixes/completionrelics/anecro_17a.dbr|1|Magical
records/items/lootaffixes/completionrelics/anecro_18a.dbr|1|Magical
records/items/lootaffixes/completionrelics/anecro_19a.dbr|1|Magical
records/items/lootaffixes/completionrelics/anecro_20a.dbr|1|Magical
records/items/lootaffixes/completionrelics/anight_01a.dbr|1|Magical
records/items/lootaffixes/completionrelics/anight_02a.dbr|1|Magical
records/items/lootaffixes/completionrelics/anight_03a.dbr|1|Magical
records/items/lootaffixes/completionrelics/anight_04a.dbr|1|Magical
records/items/lootaffixes/completionrelics/anight_05a.dbr|1|Magical
records/items/lootaffixes/completionrelics/anight_06a.dbr|1|Magical
records/items/lootaffixes/completionrelics/anight_07a.dbr|1|Magical
records/items/lootaffixes/completionrelics/anight_08a.dbr|1|Magical
records/items/lootaffixes/completionrelics/anight_09a.dbr|1|Magical
records/items/lootaffixes/completionrelics/anight_10a.dbr|1|Magical
records/items/lootaffixes/completionrelics/anight_11a.dbr|1|Magical
records/items/lootaffixes/completionrelics/anight_12a.dbr|1|Magical
records/items/lootaffixes/completionrelics/anight_13a.dbr|1|Magical
records/items/lootaffixes/completionrelics/anight_14a.dbr|1|Magical
records/items/lootaffixes/completionrelics/anight_15a.dbr|1|Magical
records/items/lootaffixes/completionrelics/anight_16a.dbr|1|Magical
records/items/lootaffixes/completionrelics/anight_17a.dbr|1|Magical
records/items/lootaffixes/completionrelics/anight_18a.dbr|1|Magical
records/items/lootaffixes/completionrelics/anight_19a.dbr|1|Magical
records/items/lootaffixes/completionrelics/ao01a_physicaldmg.dbr|1|Magical
records/items/lootaffixes/completionrelics/ao01b_physicaldmg.dbr|1|Magical
records/items/lootaffixes/completionrelics/ao01c_physicaldmg.dbr|1|Magical
records/items/lootaffixes/completionrelics/ao02a_piercedmg.dbr|1|Magical
records/items/lootaffixes/completionrelics/ao02b_piercedmg.dbr|1|Magical
records/items/lootaffixes/completionrelics/ao02c_piercedmg.dbr|1|Magical
records/items/lootaffixes/completionrelics/ao03a_firedmg.dbr|1|Magical
records/items/lootaffixes/completionrelics/ao03b_firedmg.dbr|1|Magical
records/items/lootaffixes/completionrelics/ao03c_firedmg.dbr|1|Magical
records/items/lootaffixes/completionrelics/ao04a_colddmg.dbr|1|Magical
records/items/lootaffixes/completionrelics/ao04b_colddmg.dbr|1|Magical
records/items/lootaffixes/completionrelics/ao04c_colddmg.dbr|1|Magical
records/items/lootaffixes/completionrelics/ao05a_lightningdmg.dbr|1|Magical
records/items/lootaffixes/completionrelics/ao05b_lightningdmg.dbr|1|Magical
records/items/lootaffixes/completionrelics/ao05c_lightningdmg.dbr|1|Magical
records/items/lootaffixes/completionrelics/ao06a_aciddmg.dbr|1|Magical
records/items/lootaffixes/completionrelics/ao06b_aciddmg.dbr|1|Magical
records/items/lootaffixes/completionrelics/ao06c_aciddmg.dbr|1|Magical
records/items/lootaffixes/completionrelics/ao07a_vitalitydmg.dbr|1|Magical
records/items/lootaffixes/completionrelics/ao07b_vitalitydmg.dbr|1|Magical
records/items/lootaffixes/completionrelics/ao07c_vitalitydmg.dbr|1|Magical
records/items/lootaffixes/completionrelics/ao08a_aetherdmg.dbr|1|Magical
records/items/lootaffixes/completionrelics/ao08b_aetherdmg.dbr|1|Magical
records/items/lootaffixes/completionrelics/ao08c_aetherdmg.dbr|1|Magical
records/items/lootaffixes/completionrelics/ao09a_chaosdmg.dbr|1|Magical
records/items/lootaffixes/completionrelics/ao09b_chaosdmg.dbr|1|Magical
records/items/lootaffixes/completionrelics/ao09c_chaosdmg.dbr|1|Magical
records/items/lootaffixes/completionrelics/ao10a_bleeddmg.dbr|1|Magical
records/items/lootaffixes/completionrelics/ao10b_bleeddmg.dbr|1|Magical
records/items/lootaffixes/completionrelics/ao10c_bleeddmg.dbr|1|Magical
records/items/lootaffixes/completionrelics/ao11a_poisondmg.dbr|1|Magical
records/items/lootaffixes/completionrelics/ao11b_poisondmg.dbr|1|Magical
records/items/lootaffixes/completionrelics/ao11c_poisondmg.dbr|1|Magical
records/items/lootaffixes/completionrelics/ao12a_traumadmg.dbr|1|Magical
records/items/lootaffixes/completionrelics/ao12b_traumadmg.dbr|1|Magical
records/items/lootaffixes/completionrelics/ao12c_traumadmg.dbr|1|Magical
records/items/lootaffixes/completionrelics/ao13a_burndmg.dbr|1|Magical
records/items/lootaffixes/completionrelics/ao13b_burndmg.dbr|1|Magical
records/items/lootaffixes/completionrelics/ao13c_burndmg.dbr|1|Magical
records/items/lootaffixes/completionrelics/ao14a_coldburndmg.dbr|1|Magical
records/items/lootaffixes/completionrelics/ao14b_coldburndmg.dbr|1|Magical
records/items/lootaffixes/completionrelics/ao14c_coldburndmg.dbr|1|Magical
records/items/lootaffixes/completionrelics/ao15a_electrocutedmg.dbr|1|Magical
records/items/lootaffixes/completionrelics/ao15b_electrocutedmg.dbr|1|Magical
records/items/lootaffixes/completionrelics/ao15c_electrocutedmg.dbr|1|Magical
records/items/lootaffixes/completionrelics/ao16a_vitalitydecaydmg.dbr|1|Magical
records/items/lootaffixes/completionrelics/ao16b_vitalitydecaydmg.dbr|1|Magical
records/items/lootaffixes/completionrelics/ao16c_vitalitydecaydmg.dbr|1|Magical
records/items/lootaffixes/completionrelics/ao17a_oa.dbr|1|Magical
records/items/lootaffixes/completionrelics/ao18b_aetherialdmg.dbr|1|Magical
records/items/lootaffixes/completionrelics/ao18c_aetherialdmg.dbr|1|Magical
records/items/lootaffixes/completionrelics/ao19b_chthoniandmg.dbr|1|Magical
records/items/lootaffixes/completionrelics/ao19c_chthoniandmg.dbr|1|Magical
records/items/lootaffixes/completionrelics/ao20b_humandmg.dbr|1|Magical
records/items/lootaffixes/completionrelics/ao20c_humandmg.dbr|1|Magical
records/items/lootaffixes/completionrelics/ao21b_beastdmg.dbr|1|Magical
records/items/lootaffixes/completionrelics/ao21c_beastdmg.dbr|1|Magical
records/items/lootaffixes/completionrelics/ao22b_undeaddmg.dbr|1|Magical
records/items/lootaffixes/completionrelics/ao22c_undeaddmg.dbr|1|Magical
records/items/lootaffixes/completionrelics/ao23a_critdamage.dbr|1|Magical
records/items/lootaffixes/completionrelics/aoathkeeper_01a.dbr|1|Magical
records/items/lootaffixes/completionrelics/aoathkeeper_02a.dbr|1|Magical
records/items/lootaffixes/completionrelics/aoathkeeper_03a.dbr|1|Magical
records/items/lootaffixes/completionrelics/aoathkeeper_04a.dbr|1|Magical
records/items/lootaffixes/completionrelics/aoathkeeper_05a.dbr|1|Magical
records/items/lootaffixes/completionrelics/aoathkeeper_06a.dbr|1|Magical
records/items/lootaffixes/completionrelics/aoathkeeper_07a.dbr|1|Magical
records/items/lootaffixes/completionrelics/aoathkeeper_08a.dbr|1|Magical
records/items/lootaffixes/completionrelics/aoathkeeper_09a.dbr|1|Magical
records/items/lootaffixes/completionrelics/aoathkeeper_10a.dbr|1|Magical
records/items/lootaffixes/completionrelics/aoathkeeper_11a.dbr|1|Magical
records/items/lootaffixes/completionrelics/aoathkeeper_12a.dbr|1|Magical
records/items/lootaffixes/completionrelics/aoathkeeper_13a.dbr|1|Magical
records/items/lootaffixes/completionrelics/aoathkeeper_14a.dbr|1|Magical
