//record|width|height|level|class|quality|bitmap|setrecord
records/items/crafting/blueprints/armor/craft_headd109.dbr|2|1|0|ItemArtifactFormula|Legendary|blueprint_a004_legendary.png|
records/items/crafting/blueprints/armor/craft_headd10v2_demonslayershat.dbr|2|1|0|ItemArtifactFormula|Legendary|blueprint_a004_legendary.png|
records/items/crafting/blueprints/armor/craft_headd11_clairvoyantshat.dbr|2|1|0|ItemArtifactFormula|Legendary|blueprint_a004_legendary.png|
records/items/crafting/blueprints/armor/craft_headd110.dbr|2|1|0|ItemArtifactFormula|Legendary|blueprint_a004_legendary.png|
records/items/crafting/blueprints/armor/craft_headd113.dbr|2|1|0|ItemArtifactFormula|Legendary|blueprint_a004_legendary.png|
records/items/crafting/blueprints/armor/craft_headd114.dbr|2|1|0|ItemArtifactFormula|Legendary|blueprint_a004_legendary.png|
records/items/crafting/blueprints/armor/craft_headd115.dbr|2|1|0|ItemArtifactFormula|Legendary|blueprint_a004_legendary.png|
records/items/crafting/blueprints/armor/craft_headd116.dbr|2|1|0|ItemArtifactFormula|Legendary|blueprint_a004_legendary.png|
records/items/crafting/blueprints/armor/craft_headd117.dbr|2|1|0|ItemArtifactFormula|Legendary|blueprint_a004_legendary.png|
records/items/crafting/blueprints/armor/craft_headd118.dbr|2|1|0|ItemArtifactFormula|Legendary|blueprint_a004_legendary.png|
records/items/crafting/blueprints/armor/craft_headd119.dbr|2|1|0|ItemArtifactFormula|Legendary|blueprint_a004_legendary.png|
records/items/crafting/blueprints/armor/craft_headd11v2_clairvoyantshat.dbr|2|1|0|ItemArtifactFormula|Legendary|blueprint_a004_legendary.png|
records/items/crafting/blueprints/armor/craft_headd12_markoviansvisor.dbr|2|1|0|ItemArtifactFormula|Legendary|blueprint_a004_legendary.png|
records/items/crafting/blueprints/armor/craft_headd120.dbr|2|1|0|ItemArtifactFormula|Legendary|blueprint_a004_legendary.png|
records/items/crafting/blueprints/armor/craft_headd121.dbr|2|1|0|ItemArtifactFormula|Legendary|blueprint_a004_legendary.png|
records/items/crafting/blueprints/armor/craft_headd122.dbr|2|1|0|ItemArtifactFormula|Legendary|blueprint_a004_legendary.png|
records/items/crafting/blueprints/armor/craft_headd123.dbr|2|1|0|ItemArtifactFormula|Legendary|blueprint_a004_legendary.png|
records/items/crafting/blueprints/armor/craft_headd124.dbr|2|1|0|ItemArtifactFormula|Legendary|blueprint_a004_legendary.png|
records/items/crafting/blueprints/armor/craft_headd126.dbr|2|1|0|ItemArtifactFormula|Legendary|blueprint_a004_legendary.png|
records/items/crafting/blueprints/armor/craft_headd127.dbr|2|1|0|ItemArtifactFormula|Legendary|blueprint_a004_legendary.png|
records/items/crafting/blueprints/armor/craft_headd128.dbr|2|1|0|ItemArtifactFormula|Legendary|blueprint_a004_legendary.png|
records/items/crafting/blueprints/armor/craft_headd129.dbr|2|1|0|ItemArtifactFormula|Legendary|blueprint_a004_legendary.png|
records/items/crafting/blueprints/armor/craft_headd12v2_markoviansvisor.dbr|2|1|0|ItemArtifactFormula|Legendary|blueprint_a004_legendary.png|
records/items/crafting/blueprints/armor/craft_headd13_ulzuinsheadguard.dbr|2|1|0|ItemArtifactFormula|Legendary|blueprint_a004_legendary.png|
records/items/crafting/blueprints/armor/craft_headd13v2_ulzuinsheadguard.dbr|2|1|0|ItemArtifactFormula|Legendary|blueprint_a004_legendary.png|
records/items/crafting/blueprints/armor/craft_headd14_hoodofdreeg.dbr|2|1|0|ItemArtifactFormula|Legendary|blueprint_a004_legendary.png|
records/items/crafting/blueprints/armor/craft_headd14v2_hoodofdreeg.dbr|2|1|0|ItemArtifactFormula|Legendary|blueprint_a004_legendary.png|
records/items/crafting/blueprints/armor/craft_headd15_deathmarkedhood.dbr|2|1|0|ItemArtifactFormula|Legendary|blueprint_a004_legendary.png|
records/items/crafting/blueprints/armor/craft_headd15v2_deathmarkedhood.dbr|2|1|0|ItemArtifactFormula|Legendary|blueprint_a004_legendary.png|
records/items/crafting/blueprints/armor/craft_headd16_iskandrascirclet.dbr|2|1|0|ItemArtifactFormula|Legendary|blueprint_a004_legendary.png|
records/items/crafting/blueprints/armor/craft_headd16v2_iskandrascirclet.dbr|2|1|0|ItemArtifactFormula|Legendary|blueprint_a004_legendary.png|
records/items/crafting/blueprints/armor/craft_headd17_ultoshood.dbr|2|1|0|ItemArtifactFormula|Legendary|blueprint_a004_legendary.png|
records/items/crafting/blueprints/armor/craft_headd17v2_ultoshood.dbr|2|1|0|ItemArtifactFormula|Legendary|blueprint_a004_legendary.png|
records/items/crafting/blueprints/armor/craft_headd18_crownofwinterking.dbr|2|1|0|ItemArtifactFormula|Legendary|blueprint_a004_legendary.png|
records/items/crafting/blueprints/armor/craft_headd18v2_crownofwinterking.dbr|2|1|0|ItemArtifactFormula|Legendary|blueprint_a004_legendary.png|
records/items/crafting/blueprints/armor/craft_headd19_trozanhat.dbr|2|1|0|ItemArtifactFormula|Legendary|blueprint_a004_legendary.png|
records/items/crafting/blueprints/armor/craft_headd19v2_trozanhat.dbr|2|1|0|ItemArtifactFormula|Legendary|blueprint_a004_legendary.png|
records/items/crafting/blueprints/armor/craft_headd20_valdunhat.dbr|2|1|0|ItemArtifactFormula|Legendary|blueprint_a004_legendary.png|
records/items/crafting/blueprints/armor/craft_headd20v2_valdunhat.dbr|2|1|0|ItemArtifactFormula|Legendary|blueprint_a004_legendary.png|
records/items/crafting/blueprints/armor/craft_headd21_eldritchgaze.dbr|2|1|0|ItemArtifactFormula|Legendary|blueprint_a004_legendary.png|
records/items/crafting/blueprints/armor/craft_headd21v2_eldritchgaze.dbr|2|1|0|ItemArtifactFormula|Legendary|blueprint_a004_legendary.png|
records/items/crafting/blueprints/armor/craft_headd22_covenantofthethree.dbr|2|1|0|ItemArtifactFormula|Legendary|blueprint_a004_legendary.png|
records/items/crafting/blueprints/armor/craft_headd22v2_covenantofthethree.dbr|2|1|0|ItemArtifactFormula|Legendary|blueprint_a004_legendary.png|
records/items/crafting/blueprints/armor/craft_headd23_cowlofthevenomblade.dbr|2|1|0|ItemArtifactFormula|Legendary|blueprint_a004_legendary.png|
records/items/crafting/blueprints/armor/craft_headd23v2_cowlofthevenomblade.dbr|2|1|0|ItemArtifactFormula|Legendary|blueprint_a004_legendary.png|
records/items/crafting/blueprints/armor/craft_headd24_visageoftheblackflame.dbr|2|1|0|ItemArtifactFormula|Legendary|blueprint_a004_legendary.png|
records/items/crafting/blueprints/armor/craft_headd24v2_visageoftheblackflame.dbr|2|1|0|ItemArtifactFormula|Legendary|blueprint_a004_legendary.png|
records/items/crafting/blueprints/armor/craft_headd25_lightsdefenderhelm.dbr|2|1|0|ItemArtifactFormula|Legendary|blueprint_a004_legendary.png|
records/items/crafting/blueprints/armor/craft_headd25v2_lightsdefenderhelm.dbr|2|1|0|ItemArtifactFormula|Legendary|blueprint_a004_legendary.png|
records/items/crafting/blueprints/armor/craft_headd26_infernalknightsfaceguard.dbr|2|1|0|ItemArtifactFormula|Legendary|blueprint_a004_legendary.png|
records/items/crafting/blueprints/armor/craft_headd26v2_infernalknightsfaceguard.dbr|2|1|0|ItemArtifactFormula|Legendary|blueprint_a004_legendary.png|
records/items/crafting/blueprints/armor/craft_headd27_warbornvisor.dbr|2|1|0|ItemArtifactFormula|Legendary|blueprint_a004_legendary.png|
records/items/crafting/blueprints/armor/craft_headd27v2_warbornvisor.dbr|2|1|0|ItemArtifactFormula|Legendary|blueprint_a004_legendary.png|
records/items/crafting/blueprints/armor/craft_headd28_bloodragerscowl.dbr|2|1|0|ItemArtifactFormula|Legendary|blueprint_a004_legendary.png|
records/items/crafting/blueprints/armor/craft_headd28v2_bloodragerscowl.dbr|2|1|0|ItemArtifactFormula|Legendary|blueprint_a004_legendary.png|
records/items/crafting/blueprints/armor/craft_legsb201.dbr|2|1|0|ItemArtifactFormula|Magical|blueprint_a001_magical.png|
records/items/crafting/blueprints/armor/craft_legsb202.dbr|2|1|0|ItemArtifactFormula|Magical|blueprint_a001_magical.png|
records/items/crafting/blueprints/armor/craft_waist_bountyhuntergirdle.dbr|2|1|0|ItemArtifactFormula|Magical|blueprint_a001_magical.png|
records/items/crafting/blueprints/armor/craft_waist_flamesilksash.dbr|2|1|0|ItemArtifactFormula|Rare|blueprint_a002_rare.png|
records/items/crafting/blueprints/armor/craft_waist_frostguardgirdle.dbr|2|1|0|ItemArtifactFormula|Rare|blueprint_a002_rare.png|
records/items/crafting/blueprints/armor/craft_waist_shockweavesash.dbr|2|1|0|ItemArtifactFormula|Magical|blueprint_a001_magical.png|
records/items/crafting/blueprints/armor/craft_waist_warmongerbelt.dbr|2|1|0|ItemArtifactFormula|Rare|blueprint_a002_rare.png|
records/items/crafting/blueprints/armor/craft_waist_wraithbonesash.dbr|2|1|0|ItemArtifactFormula|Rare|blueprint_a002_rare.png|
records/items/crafting/blueprints/armor/craft_waistc01_blazethreadsash.dbr|2|1|0|ItemArtifactFormula|Epic|blueprint_a003_epic.png|
records/items/crafting/blueprints/armor/craft_waistc02_equilibriumsash.dbr|2|1|0|ItemArtifactFormula|Epic|blueprint_a003_epic.png|
records/items/crafting/blueprints/armor/craft_waistc03_chthonianthreadsashv2.dbr|2|1|0|ItemArtifactFormula|Epic|blueprint_a003_epic.png|
records/items/crafting/blueprints/armor/craft_waistd01_voidmancerscord.dbr|2|1|0|ItemArtifactFormula|Legendary|blueprint_a004_legendary.png|
records/items/crafting/blueprints/armor/craft_waistd02_tinkersingenuity.dbr|2|1|0|ItemArtifactFormula|Legendary|blueprint_a004_legendary.png|
records/items/crafting/blueprints/armor/craft_waistd03_reforgedchainsofoleron.dbr|2|1|0|ItemArtifactFormula|Legendary|blueprint_a004_legendary.png|
records/items/crafting/blueprints/armor/craft_waistd04_ulzuinstorment.dbr|2|1|0|ItemArtifactFormula|Legendary|blueprint_a004_legendary.png|
records/items/crafting/blueprints/armor/craft_waistd05_spellbreakerwaistguard.dbr|2|1|0|ItemArtifactFormula|Legendary|blueprint_a004_legendary.png|
records/items/crafting/blueprints/blueprint_loottabletest.dbr|2|2|1|ItemArtifactFormula|Epic|blueprint01.png|
records/items/crafting/blueprints/blueprint_test_armor.dbr|2|2|1|ItemArtifactFormula|Epic|blueprint01.png|
records/items/crafting/blueprints/blueprint_test_armor_default.dbr|2|2|1|ItemArtifactFormula|Epic|blueprint01.png|
records/items/crafting/blueprints/blueprint_test_artifact_default.dbr|2|2|1|ItemArtifactFormula|Epic|blueprint01.png|
records/items/crafting/blueprints/blueprint_test_artifact_default2.dbr|2|2|1|ItemArtifactFormula|Epic|blueprint01.png|
records/items/crafting/blueprints/blueprint_test_misc.dbr|2|2|1|ItemArtifactFormula|Epic|blueprint01.png|
records/items/crafting/blueprints/blueprint_test_misc_default.dbr|2|2|1|ItemArtifactFormula|Epic|blueprint01.png|
records/items/crafting/blueprints/blueprint_test_potion.dbr|2|1|0|ItemArtifactFormula|Legendary|blueprint_a004_legendary.png|
records/items/crafting/blueprints/blueprint_test_randomitem.dbr|2|2|1|ItemArtifactFormula|Epic|blueprint01.png|
records/items/crafting/blueprints/blueprint_test_weapon1.dbr|2|2|1|ItemArtifactFormula|Epic|blueprint01.png|
records/items/crafting/blueprints/blueprint_test_weapon2.dbr|2|2|1|ItemArtifactFormula|Epic|blueprint01.png|
records/items/crafting/blueprints/component/craft_component_aethersoul.dbr|2|1|0|ItemArtifactFormula|Magical|blueprint_a001_magical.png|
records/items/crafting/blueprints/component/craft_component_arcanespark.dbr|2|1|0|ItemArtifactFormula|Rare|blueprint_a002_rare.png|
records/items/crafting/blueprints/component/craft_component_ballisticplating.dbr|2|1|0|ItemArtifactFormula|Magical|blueprint_a001_magical.png|
records/items/crafting/blueprints/component/craft_component_base_aethersteelbolts.dbr|2|1|1|ItemArtifactFormula|Magical|blueprint_a001_magical.png|
records/items/crafting/blueprints/component/craft_component_base_amber.dbr|2|1|1|ItemArtifactFormula|Magical|blueprint_a001_magical.png|
records/items/crafting/blueprints/component/craft_component_base_batteredshell.dbr|2|1|1|ItemArtifactFormula|Magical|blueprint_a001_magical.png|
records/items/crafting/blueprints/component/craft_component_base_bristlyfur.dbr|2|1|1|ItemArtifactFormula|Magical|blueprint_a001_magical.png|
records/items/crafting/blueprints/component/craft_component_base_chilledsteel.dbr|2|1|1|ItemArtifactFormula|Magical|blueprint_a001_magical.png|
records/items/crafting/blueprints/component/craft_component_base_coldstone.dbr|2|1|1|ItemArtifactFormula|Magical|blueprint_a001_magical.png|
records/items/crafting/blueprints/component/craft_component_base_crackedlodestone.dbr|2|1|1|ItemArtifactFormula|Magical|blueprint_a001_magical.png|
records/items/crafting/blueprints/component/craft_component_base_deathchillbolts.dbr|2|1|1|ItemArtifactFormula|Magical|blueprint_a001_magical.png|
records/items/crafting/blueprints/component/craft_component_base_densefur.dbr|2|1|1|ItemArtifactFormula|Magical|blueprint_a001_magical.png|
records/items/crafting/blueprints/component/craft_component_base_ectoplasm.dbr|2|1|1|ItemArtifactFormula|Magical|blueprint_a001_magical.png|
records/items/crafting/blueprints/component/craft_component_base_enchantedflint.dbr|2|1|1|ItemArtifactFormula|Magical|blueprint_a001_magical.png|
records/items/crafting/blueprints/component/craft_component_base_flintcorebolts.dbr|2|1|1|ItemArtifactFormula|Magical|blueprint_a001_magical.png|
records/items/crafting/blueprints/component/craft_component_base_frozenheart.dbr|2|1|1|ItemArtifactFormula|Magical|blueprint_a001_magical.png|
records/items/crafting/blueprints/component/craft_component_base_hellsbaneammo.dbr|2|1|1|ItemArtifactFormula|Magical|blueprint_a001_magical.png|
records/items/crafting/blueprints/component/craft_component_base_moltenskin.dbr|2|1|1|ItemArtifactFormula|Magical|blueprint_a001_magical.png|
records/items/crafting/blueprints/component/craft_component_base_mutagenicichor.dbr|2|1|1|ItemArtifactFormula|Magical|blueprint_a001_magical.png|
records/items/crafting/blueprints/component/craft_component_base_radiantgem.dbr|2|1|1|ItemArtifactFormula|Magical|blueprint_a001_magical.png|
records/items/crafting/blueprints/component/craft_component_base_reinforcedshell.dbr|2|1|1|ItemArtifactFormula|Magical|blueprint_a001_magical.png|
records/items/crafting/blueprints/component/craft_component_base_resilientplating.dbr|2|1|1|ItemArtifactFormula|Magical|blueprint_a001_magical.png|
records/items/crafting/blueprints/component/craft_component_base_riftstone.dbr|2|1|1|ItemArtifactFormula|Magical|blueprint_a001_magical.png|
records/items/crafting/blueprints/component/craft_component_base_rigidshell.dbr|2|1|1|ItemArtifactFormula|Magical|blueprint_a001_magical.png|
records/items/crafting/blueprints/component/craft_component_base_roilingblood.dbr|2|1|1|ItemArtifactFormula|Magical|blueprint_a001_magical.png|
records/items/crafting/blueprints/component/craft_component_base_scavengedplating.dbr|2|1|1|ItemArtifactFormula|Magical|blueprint_a001_magical.png|
records/items/crafting/blueprints/component/craft_component_base_searingember.dbr|2|1|1|ItemArtifactFormula|Magical|blueprint_a001_magical.png|
records/items/crafting/blueprints/component/craft_component_base_serratedshell.dbr|2|1|1|ItemArtifactFormula|Magical|blueprint_a001_magical.png|
records/items/crafting/blueprints/component/craft_component_base_serratedspike.dbr|2|1|1|ItemArtifactFormula|Magical|blueprint_a001_magical.png|
records/items/crafting/blueprints/component/craft_component_base_severedclaw.dbr|2|1|1|ItemArtifactFormula|Magical|blueprint_a001_magical.png|
records/items/crafting/blueprints/component/craft_component_base_venomtippedammo.dbr|2|1|1|ItemArtifactFormula|Magical|blueprint_a001_magical.png|
records/items/crafting/blueprints/component/craft_component_base_viciousspikes.dbr|2|1|1|ItemArtifactFormula|Magical|blueprint_a001_magical.png|
records/items/crafting/blueprints/component/craft_component_base_viscousvenom.dbr|2|1|1|ItemArtifactFormula|Magical|blueprint_a001_magical.png|
records/items/crafting/blueprints/component/craft_component_base_vitriolicgallstone.dbr|2|1|1|ItemArtifactFormula|Magical|blueprint_a001_magical.png|
records/items/crafting/blueprints/component/craft_component_base_voidtouchedammo.dbr|2|1|1|ItemArtifactFormula|Magical|blueprint_a001_magical.png|
records/items/crafting/blueprints/component/craft_component_base_wrathstone.dbr|2|1|1|ItemArtifactFormula|Magical|blueprint_a001_magical.png|
records/items/crafting/blueprints/component/craft_component_beronath.dbr|2|1|1|ItemArtifactFormula|Legendary|blueprint_a004_legendary.png|
records/items/crafting/blueprints/component/craft_component_blacktallow.dbr|2|1|0|ItemArtifactFormula|Magical|blueprint_a001_magical.png|
records/items/crafting/blueprints/component/craft_component_bladedplating.dbr|2|1|0|ItemArtifactFormula|Magical|blueprint_a001_magical.png|
records/items/crafting/blueprints/component/craft_component_blazingruby.dbr|2|1|0|ItemArtifactFormula|Magical|blueprint_a001_magical.png|
records/items/crafting/blueprints/component/craft_component_blessedsteel.dbr|2|1|0|ItemArtifactFormula|Magical|blueprint_a001_magical.png|
records/items/crafting/blueprints/component/craft_component_blessedwhetstone.dbr|2|1|0|ItemArtifactFormula|Magical|blueprint_a001_magical.png|
records/items/crafting/blueprints/component/craft_component_bloodiedcrystal.dbr|2|1|0|ItemArtifactFormula|Magical|blueprint_a001_magical.png|
records/items/crafting/blueprints/component/craft_component_bloodywhestone.dbr|2|1|0|ItemArtifactFormula|Rare|blueprint_a002_rare.png|
records/items/crafting/blueprints/component/craft_component_diamond.dbr|2|1|1|ItemArtifactFormula|Legendary|blueprint_a004_legendary.png|
records/items/crafting/blueprints/component/craft_component_enchantedearth.dbr|2|1|0|ItemArtifactFormula|Magical|blueprint_a001_magical.png|
records/items/crafting/blueprints/component/craft_component_focusingprism.dbr|2|1|0|ItemArtifactFormula|Magical|blueprint_a001_magical.png|
records/items/crafting/blueprints/component/craft_component_hauntedsteel.dbr|2|1|0|ItemArtifactFormula|Epic|blueprint_a003_epic.png|
records/items/crafting/blueprints/component/craft_component_hollowedfang.dbr|2|1|1|ItemArtifactFormula|Magical|blueprint_a001_magical.png|
records/items/crafting/blueprints/component/craft_component_imbuedsilver.dbr|2|1|1|ItemArtifactFormula|Magical|blueprint_a001_magical.png|
records/items/crafting/blueprints/component/craft_component_leatheryhide.dbr|2|1|0|ItemArtifactFormula|Magical|blueprint_a001_magical.png|
records/items/crafting/blueprints/component/craft_component_markofmogdrogen.dbr|2|1|0|ItemArtifactFormula|Epic|blueprint_a003_epic.png|
records/items/crafting/blueprints/component/craft_component_oleronblood.dbr|2|1|0|ItemArtifactFormula|Rare|blueprint_a002_rare.png|
records/items/crafting/blueprints/component/craft_component_purifiedsalt.dbr|2|1|1|ItemArtifactFormula|Magical|blueprint_a001_magical.png|
records/items/crafting/blueprints/component/craft_component_restlessremains.dbr|2|1|0|ItemArtifactFormula|Magical|blueprint_a001_magical.png|
records/items/crafting/blueprints/component/craft_component_rottenheart.dbr|2|1|0|ItemArtifactFormula|Magical|blueprint_a001_magical.png|
records/items/crafting/blueprints/component/craft_component_runeboundtopaz.dbr|2|1|0|ItemArtifactFormula|Magical|blueprint_a001_magical.png|
records/items/crafting/blueprints/component/craft_component_runestone.dbr|2|1|0|ItemArtifactFormula|Magical|blueprint_a001_magical.png|
records/items/crafting/blueprints/component/craft_component_sanctifiedbone.dbr|2|1|0|ItemArtifactFormula|Magical|blueprint_a001_magical.png|
records/items/crafting/blueprints/component/craft_component_scalyhide.dbr|2|1|1|ItemArtifactFormula|Magical|blueprint_a001_magical.png|
